#{"t_start": 1708424537.4409866, "env_id": "None"}
r,l,t
0.0,201,1325.275695
100.0,2,1325.277488
0.0,201,1325.478657
0.0,201,1325.67832
0.0,201,1325.885296
0.0,201,1326.101449
0.0,201,1326.313792
0.0,201,1326.597639
0.0,201,1326.810146
0.0,201,1327.020681
100.0,1,1327.021894
0.0,201,1327.237344
0.0,201,1327.444583
100.0,1,1327.445519
0.0,201,1327.652757
0.0,201,1327.852093
0.0,201,1328.069956
0.0,201,1328.299857
0.0,201,1328.510644
0.0,201,1328.733593
100.0,3,1328.735412
0.0,201,1328.95163
0.0,201,1329.163046
0.0,201,1329.380042
0.0,201,1329.585372
0.0,201,1329.795016
0.0,201,1329.996248
0.0,201,1330.205646
0.0,201,1330.416857
0.0,201,1330.618601
0.0,201,1330.85607
0.0,201,1331.078011
0.0,201,1331.295307
100.0,130,1331.438494
0.0,201,1331.644735
100.0,1,1331.645638
100.0,101,1331.752001
100.0,1,1331.753679
0.0,201,1331.953171
0.0,201,1332.175553
0.0,201,1332.398341
0.0,201,1332.611084
0.0,201,1332.831394
0.0,201,1333.055897
100.0,8,1333.067663
0.0,201,1333.280547
0.0,201,1333.494503
0.0,201,1333.696019
0.0,201,1333.903678
0.0,201,1334.108741
100.0,4,1334.112584
0.0,201,1334.334671
0.0,201,1334.53786
0.0,201,1334.748755
0.0,201,1334.963902
0.0,201,1335.179971
0.0,201,1335.403698
0.0,201,1335.613364
100.0,1,1335.617066
0.0,201,1335.821151
0.0,201,1336.023426
100.0,1,1336.025002
0.0,201,1336.223031
100.0,4,1336.228116
0.0,201,1336.449736
0.0,201,1336.679827
100.0,8,1336.688402
0.0,201,1336.897261
100.0,3,1336.903456
100.0,4,1336.909109
0.0,201,1337.119106
0.0,201,1337.321318
0.0,201,1337.553115
0.0,201,1337.752207
0.0,201,1337.959715
0.0,201,1338.158279
100.0,4,1338.164378
0.0,201,1338.38104
100.0,1,1338.382354
0.0,201,1338.59937
100.0,1,1338.603501
100.0,2,1338.605784
100.0,1,1338.606929
0.0,201,1338.833382
0.0,201,1339.028461
0.0,201,1339.232738
0.0,201,1339.436606
0.0,201,1339.661661
100.0,3,1339.664288
0.0,201,1339.874671
0.0,201,1340.090937
0.0,201,1340.298406
0.0,201,1340.5071
100.0,2,1340.511655
100.0,5,1340.521006
0.0,201,1340.734138
0.0,201,1340.936807
0.0,201,1341.135784
0.0,201,1341.359902
0.0,201,1341.57704
0.0,201,1341.812113
100.0,4,1341.818623
0.0,201,1342.040824
0.0,201,1342.254468
0.0,201,1342.469486
0.0,201,1342.690408
0.0,201,1342.894907
100.0,1,1342.896547
0.0,201,1343.108881
0.0,201,1343.312939
0.0,201,1343.511105
0.0,201,1343.715533
100.0,1,1343.716671
0.0,201,1343.933203
0.0,201,1344.179001
0.0,201,1344.413887
0.0,201,1344.635933
100.0,1,1344.639565
0.0,201,1344.853312
0.0,201,1345.077254
100.0,1,1345.079038
0.0,201,1345.28045
100.0,2,1345.282843
0.0,201,1345.510261
0.0,201,1345.722504
0.0,201,1345.917126
0.0,201,1346.125143
100.0,3,1346.136902
0.0,201,1346.355268
0.0,201,1346.567936
0.0,201,1346.773391
100.0,2,1346.775101
0.0,201,1346.980642
100.0,1,1346.983958
0.0,201,1347.18291
100.0,1,1347.184167
0.0,201,1347.382132
0.0,201,1347.601867
0.0,201,1347.818069
0.0,201,1348.027822
0.0,201,1348.274889
0.0,201,1348.528497
0.0,201,1348.741593
0.0,201,1348.952466
100.0,5,1348.957194
100.0,4,1348.96267
0.0,201,1349.17452
0.0,201,1349.377095
0.0,201,1349.596897
0.0,201,1349.803992
100.0,4,1349.808314
0.0,201,1350.018511
0.0,201,1350.230348
0.0,201,1350.450853
0.0,201,1350.683039
0.0,201,1350.902228
0.0,201,1351.107524
0.0,201,1351.311583
100.0,3,1351.315729
100.0,3,1351.320568
0.0,201,1351.529065
100.0,13,1351.546519
100.0,3,1351.549899
100.0,3,1351.554201
0.0,201,1351.764109
100.0,2,1351.765686
0.0,201,1351.974857
100.0,3,1351.97718
100.0,4,1351.981526
100.0,3,1351.985881
100.0,1,1351.986697
0.0,201,1352.208803
0.0,201,1352.408426
0.0,201,1352.615295
0.0,201,1352.864932
0.0,201,1353.077709
100.0,3,1353.079166
0.0,201,1353.28106
0.0,201,1353.484275
0.0,201,1353.706461
0.0,201,1353.906205
0.0,201,1354.116536
100.0,38,1354.154913
0.0,201,1354.408032
0.0,201,1354.692458
100.0,4,1354.698847
100.0,2,1354.700833
0.0,201,1355.061399
0.0,201,1355.339246
0.0,201,1355.544649
0.0,201,1355.744443
100.0,4,1355.74913
100.0,4,1355.754816
0.0,201,1355.988219
0.0,201,1356.25813
0.0,201,1356.605622
0.0,201,1356.982178
0.0,201,1357.322127
0.0,201,1357.526805
0.0,201,1357.72495
0.0,201,1357.925874
0.0,201,1358.15007
100.0,3,1358.155014
0.0,201,1358.368789
100.0,2,1358.373057
100.0,3,1358.377489
100.0,4,1358.381716
100.0,1,1358.382734
0.0,201,1358.586564
0.0,201,1358.807754
100.0,4,1358.81316
0.0,201,1359.033275
0.0,201,1359.297235
0.0,201,1359.588093
0.0,201,1359.832381
0.0,201,1360.10865
100.0,2,1360.110094
0.0,201,1360.36063
100.0,4,1360.365714
0.0,201,1360.57746
0.0,201,1360.784438
0.0,201,1360.995769
0.0,201,1361.210654
0.0,201,1361.431588
0.0,201,1361.673532
100.0,2,1361.675521
0.0,201,1361.867241
0.0,201,1362.05696
0.0,201,1362.271221
0.0,201,1362.474949
100.0,7,1362.481929
0.0,201,1362.707403
0.0,201,1362.918532
0.0,201,1363.125242
0.0,201,1363.382431
0.0,201,1363.593348
0.0,201,1363.927451
0.0,201,1364.205822
100.0,1,1364.207312
0.0,201,1364.504562
0.0,201,1364.841487
0.0,201,1365.112962
0.0,201,1365.380259
0.0,201,1365.603665
0.0,201,1365.818818
0.0,201,1366.061047
0.0,201,1366.256962
0.0,201,1366.467232
0.0,201,1366.671659
0.0,201,1366.877743
100.0,3,1366.882456
0.0,201,1367.095735
0.0,201,1367.32414
0.0,201,1367.570964
0.0,201,1367.824587
0.0,201,1368.031189
100.0,2,1368.0329
0.0,201,1368.281138
0.0,201,1368.480731
0.0,201,1368.694423
0.0,201,1368.892398
0.0,201,1369.093412
0.0,201,1369.301271
0.0,201,1369.521883
0.0,201,1369.745391
0.0,201,1369.939591
0.0,201,1370.144227
0.0,201,1370.372539
100.0,1,1370.373694
0.0,201,1370.574526
100.0,79,1370.654126
0.0,201,1370.854329
0.0,201,1371.060699
0.0,201,1371.256862
0.0,201,1371.462644
0.0,201,1371.689384
100.0,1,1371.691097
0.0,201,1371.894721
0.0,201,1372.107054
100.0,4,1372.112435
0.0,201,1372.352334
100.0,1,1372.353629
0.0,201,1372.614716
0.0,201,1372.827974
0.0,201,1373.056572
0.0,201,1373.271661
0.0,201,1373.479117
0.0,201,1373.68791
0.0,201,1373.901243
0.0,201,1374.114602
0.0,201,1374.328282
0.0,201,1374.528134
0.0,201,1374.772594
0.0,201,1374.993124
100.0,11,1375.003905
0.0,201,1375.214667
0.0,201,1375.442516
0.0,201,1375.6561
100.0,2,1375.660599
100.0,5,1375.665907
0.0,201,1375.881523
0.0,201,1376.095745
0.0,201,1376.310355
0.0,201,1376.50755
100.0,5,1376.51265
0.0,201,1376.727884
0.0,201,1376.974206
100.0,1,1376.975776
100.0,6,1376.982621
100.0,2,1376.984569
0.0,201,1377.203206
0.0,201,1377.412507
0.0,201,1377.627409
0.0,201,1377.849954
0.0,201,1378.063333
0.0,201,1378.272635
0.0,201,1378.473949
0.0,201,1378.683923
0.0,201,1378.893089
0.0,201,1379.118993
100.0,4,1379.124674
0.0,201,1379.325447
100.0,8,1379.334179
0.0,201,1379.549075
0.0,201,1379.776078
0.0,201,1380.001019
0.0,201,1380.21786
0.0,201,1380.437868
0.0,201,1380.641689
0.0,201,1380.849603
0.0,201,1381.056612
0.0,201,1381.296878
100.0,3,1381.301625
0.0,201,1381.488955
100.0,2,1381.492857
0.0,201,1381.69815
0.0,201,1381.90132
100.0,61,1381.962521
0.0,201,1382.190602
0.0,201,1382.404731
0.0,201,1382.610447
0.0,201,1382.815861
0.0,201,1383.037913
0.0,201,1383.244754
0.0,201,1383.489931
0.0,201,1383.696826
0.0,201,1383.892003
100.0,4,1383.896208
0.0,201,1384.114355
0.0,201,1384.330522
0.0,201,1384.562563
0.0,201,1384.771599
100.0,1,1384.772415
0.0,201,1384.974302
100.0,1,1384.975911
0.0,201,1385.178543
0.0,201,1385.391655
0.0,201,1385.638502
0.0,201,1385.85332
0.0,201,1386.054969
100.0,1,1386.056288
0.0,201,1386.283166
100.0,4,1386.288111
100.0,17,1386.307946
100.0,3,1386.318954
0.0,201,1386.529457
100.0,2,1386.533564
0.0,201,1386.743785
0.0,201,1386.954242
0.0,201,1387.175532
0.0,201,1387.385672
0.0,201,1387.633648
0.0,201,1387.867455
0.0,201,1388.075005
0.0,201,1388.285221
0.0,201,1388.531163
100.0,4,1388.536963
100.0,3,1388.541681
0.0,201,1388.796353
0.0,201,1389.067817
0.0,201,1389.344492
0.0,201,1389.624074
0.0,201,1389.913422
0.0,201,1390.219151
0.0,201,1390.474091
100.0,3,1390.475797
0.0,201,1390.701976
0.0,201,1390.924097
0.0,201,1391.149237
0.0,201,1391.353854
100.0,1,1391.357216
100.0,1,1391.358417
0.0,201,1391.570003
0.0,201,1391.780242
100.0,2,1391.784377
100.0,1,1391.785324
0.0,201,1392.007128
100.0,3,1392.011688
100.0,3,1392.016283
0.0,201,1392.261225
0.0,201,1392.494977
100.0,3,1392.500003
0.0,201,1392.719074
0.0,201,1392.944653
100.0,1,1392.945677
0.0,201,1393.159615
0.0,201,1393.370412
0.0,201,1393.58782
0.0,201,1393.798884
0.0,201,1394.003586
0.0,201,1394.223321
0.0,201,1394.499965
0.0,201,1394.702525
100.0,3,1394.706173
100.0,1,1394.708203
0.0,201,1394.913296
0.0,201,1395.123528
0.0,201,1395.329388
0.0,201,1395.524101
0.0,201,1395.797887
0.0,201,1396.000584
100.0,3,1396.004562
0.0,201,1396.223886
0.0,201,1396.453855
0.0,201,1396.717983
0.0,201,1396.919886
100.0,1,1396.920898
0.0,201,1397.127582
0.0,201,1397.341199
0.0,201,1397.546748
0.0,201,1397.765912
0.0,201,1397.976101
0.0,201,1398.190501
100.0,4,1398.195226
0.0,201,1398.402606
0.0,201,1398.61114
0.0,201,1398.852108
0.0,201,1399.073775
100.0,1,1399.075319
0.0,201,1399.280605
0.0,201,1399.486429
0.0,201,1399.679443
100.0,4,1399.701835
0.0,201,1399.908707
100.0,3,1399.914872
0.0,201,1400.118955
0.0,201,1400.333329
0.0,201,1400.539015
0.0,201,1400.756461
0.0,201,1400.988436
0.0,201,1401.181079
0.0,201,1401.412076
0.0,201,1401.612656
0.0,201,1401.827928
0.0,201,1402.017671
100.0,1,1402.028582
0.0,201,1402.22186
0.0,201,1402.431204
100.0,1,1402.432441
0.0,201,1402.640343
0.0,201,1402.863844
0.0,201,1403.070828
100.0,1,1403.071909
0.0,201,1403.298825
0.0,201,1403.511626
100.0,4,1403.516838
0.0,201,1403.718698
0.0,201,1403.924036
100.0,2,1403.928048
100.0,4,1403.934067
0.0,201,1404.143741
0.0,201,1404.352005
0.0,201,1404.572341
0.0,201,1404.795168
0.0,201,1405.010637
0.0,201,1405.23329
0.0,201,1405.472731
0.0,201,1405.678815
0.0,201,1405.904088
100.0,1,1405.90506
0.0,201,1406.126992
0.0,201,1406.34099
100.0,4,1406.346009
0.0,201,1406.539599
0.0,201,1406.755349
0.0,201,1406.982575
0.0,201,1407.217907
0.0,201,1407.435407
0.0,201,1407.661335
0.0,201,1407.862124
100.0,2,1407.864019
0.0,201,1408.081096
0.0,201,1408.294011
0.0,201,1408.5171
0.0,201,1408.732069
100.0,3,1408.736598
0.0,201,1408.947615
0.0,201,1409.159867
0.0,201,1409.368775
100.0,2,1409.369953
0.0,201,1409.587133
0.0,201,1409.827206
0.0,201,1410.034083
0.0,201,1410.239334
100.0,2,1410.249689
0.0,201,1410.467202
0.0,201,1410.668768
0.0,201,1410.882737
0.0,201,1411.093722
0.0,201,1411.299546
0.0,201,1411.511785
0.0,201,1411.70821
0.0,201,1411.941007
0.0,201,1412.145006
100.0,4,1412.150563
0.0,201,1412.347133
0.0,201,1412.557579
0.0,201,1412.767131
0.0,201,1412.96749
0.0,201,1413.189658
100.0,1,1413.190689
0.0,201,1413.399622
0.0,201,1413.61138
0.0,201,1413.813876
0.0,201,1414.042446
0.0,201,1414.253672
0.0,201,1414.457468
100.0,1,1414.458795
100.0,4,1414.463023
0.0,201,1414.666924
0.0,201,1414.874918
100.0,1,1414.876207
100.0,1,1414.877201
100.0,2,1414.880702
0.0,201,1415.088864
0.0,201,1415.310837
100.0,2,1415.314655
0.0,201,1415.516077
0.0,201,1415.736986
0.0,201,1415.969555
100.0,1,1415.973343
0.0,201,1416.193881
0.0,201,1416.417435
0.0,201,1416.62795
0.0,201,1416.825251
0.0,201,1417.03636
100.0,1,1417.03757
0.0,201,1417.256833
0.0,201,1417.477637
0.0,201,1417.694715
0.0,201,1417.906726
0.0,201,1418.109323
100.0,2,1418.113086
0.0,201,1418.32102
100.0,2,1418.325793
100.0,3,1418.328252
0.0,201,1418.570251
0.0,201,1418.778905
0.0,201,1418.970957
0.0,201,1419.175278
0.0,201,1419.44319
100.0,5,1419.450007
0.0,201,1419.698061
0.0,201,1419.97173
100.0,7,1419.980783
100.0,7,1419.991806
0.0,201,1420.244153
0.0,201,1420.466381
0.0,201,1420.780702
0.0,201,1421.028004
100.0,1,1421.029054
0.0,201,1421.251972
0.0,201,1421.662074
100.0,1,1421.664133
0.0,201,1422.031693
0.0,201,1422.266544
100.0,1,1422.271305
0.0,201,1422.544835
0.0,201,1422.86255
100.0,3,1422.873802
100.0,6,1422.879492
0.0,201,1423.141264
0.0,201,1423.380118
0.0,201,1423.625416
0.0,201,1423.866199
0.0,201,1424.074608
100.0,1,1424.076593
100.0,1,1424.078093
100.0,2,1424.081866
0.0,201,1424.291035
0.0,201,1424.510817
0.0,201,1424.801051
0.0,201,1425.128203
0.0,201,1425.411633
0.0,201,1425.683765
0.0,201,1425.907795
0.0,201,1426.213268
0.0,201,1426.455935
0.0,201,1426.675978
0.0,201,1426.890381
0.0,201,1427.111332
0.0,201,1427.359899
0.0,201,1427.582742
0.0,201,1427.825748
0.0,201,1428.053164
0.0,201,1428.271794
0.0,201,1428.47105
0.0,201,1428.69059
0.0,201,1428.909007
0.0,201,1429.123107
0.0,201,1429.336767
100.0,6,1429.346872
0.0,201,1429.594204
0.0,201,1429.822006
0.0,201,1430.079401
0.0,201,1430.314198
0.0,201,1430.546288
0.0,201,1430.810538
0.0,201,1431.063205
0.0,201,1431.292308
0.0,201,1431.498898
0.0,201,1431.75295
0.0,201,1431.964035
0.0,201,1432.171386
0.0,201,1432.376529
0.0,201,1432.578685
0.0,201,1432.788748
100.0,4,1432.792644
0.0,201,1433.010112
0.0,201,1433.211177
0.0,201,1433.428936
100.0,3,1433.434011
0.0,201,1433.65871
100.0,3,1433.665701
0.0,201,1433.918797
100.0,2,1433.923144
0.0,201,1434.122683
0.0,201,1434.325114
0.0,201,1434.540468
0.0,201,1434.747921
0.0,201,1434.961389
100.0,1,1434.962538
100.0,1,1434.963905
0.0,201,1435.168241
0.0,201,1435.370226
0.0,201,1435.584868
0.0,201,1435.785517
0.0,201,1436.035917
100.0,3,1436.039414
100.0,3,1436.045144
100.0,2,1436.050134
0.0,201,1436.256286
0.0,201,1436.455962
0.0,201,1436.664817
0.0,201,1436.87269
100.0,4,1436.87753
0.0,201,1437.07994
0.0,201,1437.285441
0.0,201,1437.488685
0.0,201,1437.707459
0.0,201,1437.921796
0.0,201,1438.184587
100.0,2,1438.189715
0.0,201,1438.404657
100.0,1,1438.405757
100.0,3,1438.410461
0.0,201,1438.620034
0.0,201,1438.841696
0.0,201,1439.063241
0.0,201,1439.263239
0.0,201,1439.472021
100.0,1,1439.473667
100.0,3,1439.47829
0.0,201,1439.684334
0.0,201,1439.902024
0.0,201,1440.123042
0.0,201,1440.353625
0.0,201,1440.588883
0.0,201,1440.811757
100.0,3,1440.814716
0.0,201,1441.021811
0.0,201,1441.238431
100.0,3,1441.242277
0.0,201,1441.460249
0.0,201,1441.669373
0.0,201,1441.867943
0.0,201,1442.073948
100.0,1,1442.075021
0.0,201,1442.298553
0.0,201,1442.517398
0.0,201,1442.738479
0.0,201,1442.963217
0.0,201,1443.159541
0.0,201,1443.36973
0.0,201,1443.595825
0.0,201,1443.798023
100.0,3,1443.802444
0.0,201,1443.991818
0.0,201,1444.221825
0.0,201,1444.4348
0.0,201,1444.655232
0.0,201,1444.869619
0.0,201,1445.06273
100.0,4,1445.067374
0.0,201,1445.268646
0.0,201,1445.46404
0.0,201,1445.677239
0.0,201,1445.899043
100.0,2,1445.904188
0.0,201,1446.102752
100.0,4,1446.109616
0.0,201,1446.372407
0.0,201,1446.576212
0.0,201,1446.783547
0.0,201,1447.066723
0.0,201,1447.271342
0.0,201,1447.484465
0.0,201,1447.734383
0.0,201,1447.964368
0.0,201,1448.175131
0.0,201,1448.382002
0.0,201,1448.596264
100.0,3,1448.598598
0.0,201,1448.807382
100.0,6,1448.811981
0.0,201,1449.031141
0.0,201,1449.246604
100.0,4,1449.25058
100.0,1,1449.252018
0.0,201,1449.455553
100.0,2,1449.461084
100.0,1,1449.462442
0.0,201,1449.693987
100.0,3,1449.69989
0.0,201,1449.904614
0.0,201,1450.117137
0.0,201,1450.330637
0.0,201,1450.541159
0.0,201,1450.742075
0.0,201,1450.953878
100.0,2,1450.958468
0.0,201,1451.166341
0.0,201,1451.402295
0.0,201,1451.612429
0.0,201,1451.817475
0.0,201,1452.015921
100.0,2,1452.019589
0.0,201,1452.233603
0.0,201,1452.435656
100.0,4,1452.441055
0.0,201,1452.648866
0.0,201,1452.844024
0.0,201,1453.057093
0.0,201,1453.25698
0.0,201,1453.47705
100.0,2,1453.481651
100.0,4,1453.486734
0.0,201,1453.692364
0.0,201,1453.903511
0.0,201,1454.123825
100.0,1,1454.124948
0.0,201,1454.324773
0.0,201,1454.537711
0.0,201,1454.804634
0.0,201,1455.107286
0.0,201,1455.320104
0.0,201,1455.558003
0.0,201,1455.786246
0.0,201,1455.993869
0.0,201,1456.193122
100.0,3,1456.19709
0.0,201,1456.395321
0.0,201,1456.596565
100.0,2,1456.600697
100.0,4,1456.604689
0.0,201,1456.822435
0.0,201,1457.037539
0.0,201,1457.256918
0.0,201,1457.45826
0.0,201,1457.661101
0.0,201,1457.896682
100.0,3,1457.900315
0.0,201,1458.142853
0.0,201,1458.37467
0.0,201,1458.593903
0.0,201,1458.812105
0.0,201,1459.035316
0.0,201,1459.244796
100.0,4,1459.251423
0.0,201,1459.47607
0.0,201,1459.691907
0.0,201,1459.910017
0.0,201,1460.145058
0.0,201,1460.378495
100.0,5,1460.382672
0.0,201,1460.60091
0.0,201,1460.813346
0.0,201,1461.027102
0.0,201,1461.227451
0.0,201,1461.439143
0.0,201,1461.66019
0.0,201,1461.868333
100.0,1,1461.869788
100.0,2,1461.874238
100.0,6,1461.879973
0.0,201,1462.130402
0.0,201,1462.47949
0.0,201,1462.720983
0.0,201,1462.945207
0.0,201,1463.159273
100.0,3,1463.170535
100.0,6,1463.178841
100.0,2,1463.18082
0.0,201,1463.378767
100.0,5,1463.385172
100.0,3,1463.386882
0.0,201,1463.606626
0.0,201,1463.820601
100.0,3,1463.825139
0.0,201,1464.044222
0.0,201,1464.264447
0.0,201,1464.492185
0.0,201,1464.706983
0.0,201,1464.921908
0.0,201,1465.128623
100.0,4,1465.133323
0.0,201,1465.332214
0.0,201,1465.543427
0.0,201,1465.74946
0.0,201,1465.978712
0.0,201,1466.169618
0.0,201,1466.387117
0.0,201,1466.637527
0.0,201,1466.853318
0.0,201,1467.093804
0.0,201,1467.295406
0.0,201,1467.588846
0.0,201,1467.795109
0.0,201,1468.021315
0.0,201,1468.235917
0.0,201,1468.442625
0.0,201,1468.654262
0.0,201,1468.889374
0.0,201,1469.131156
0.0,201,1469.357314
0.0,201,1469.568365
0.0,201,1469.776171
0.0,201,1469.993315
0.0,201,1470.209603
0.0,201,1470.424186
0.0,201,1470.636999
0.0,201,1470.840734
0.0,201,1471.065711
0.0,201,1471.272515
0.0,201,1471.500735
0.0,201,1471.712752
100.0,3,1471.714357
0.0,201,1471.927308
0.0,201,1472.138756
0.0,201,1472.346313
0.0,201,1472.555466
100.0,2,1472.560034
0.0,201,1472.771113
0.0,201,1472.977402
0.0,201,1473.222287
0.0,201,1473.450966
0.0,201,1473.655067
0.0,201,1473.871706
0.0,201,1474.094326
0.0,201,1474.30192
0.0,201,1474.497108
0.0,201,1474.702077
0.0,201,1474.902216
100.0,3,1474.904535
0.0,201,1475.103554
100.0,4,1475.110279
0.0,201,1475.370602
0.0,201,1475.582735
0.0,201,1475.793413
100.0,1,1475.797302
100.0,1,1475.798331
100.0,6,1475.803196
100.0,1,1475.806174
0.0,201,1476.02367
0.0,201,1476.24714
100.0,3,1476.250906
100.0,3,1476.255182
0.0,201,1476.451155
0.0,201,1476.669826
0.0,201,1476.882752
0.0,201,1477.10072
0.0,201,1477.313535
0.0,201,1477.545676
0.0,201,1477.757206
0.0,201,1477.968313
0.0,201,1478.167585
0.0,201,1478.377177
0.0,201,1478.581133
0.0,201,1478.783678
0.0,201,1478.991976
0.0,201,1479.198273
0.0,201,1479.398982
0.0,201,1479.630557
100.0,1,1479.631883
0.0,201,1479.850336
0.0,201,1480.068084
0.0,201,1480.284638
0.0,201,1480.497689
0.0,201,1480.703829
100.0,1,1480.70515
0.0,201,1480.922664
0.0,201,1481.133682
0.0,201,1481.332917
0.0,201,1481.559311
100.0,3,1481.562874
0.0,201,1481.785034
0.0,201,1482.030543
0.0,201,1482.237169
0.0,201,1482.448129
0.0,201,1482.667743
100.0,6,1482.674788
0.0,201,1482.902365
0.0,201,1483.121585
0.0,201,1483.353387
100.0,1,1483.354945
0.0,201,1483.575463
0.0,201,1483.794026
100.0,1,1483.798338
0.0,201,1484.025883
0.0,201,1484.22748
0.0,201,1484.424271
0.0,201,1484.635648
0.0,201,1484.845605
0.0,201,1485.07164
0.0,201,1485.283791
100.0,7,1485.291997
0.0,201,1485.498847
0.0,201,1485.746036
0.0,201,1485.962633
0.0,201,1486.189475
0.0,201,1486.410748
0.0,201,1486.704764
0.0,201,1486.913475
100.0,4,1486.917486
100.0,4,1486.922736
0.0,201,1487.12947
0.0,201,1487.330457
100.0,5,1487.338319
0.0,201,1487.566937
100.0,1,1487.568234
0.0,201,1487.789893
0.0,201,1488.095623
0.0,201,1488.331372
0.0,201,1488.559976
100.0,6,1488.567762
0.0,201,1488.778161
0.0,201,1488.985263
100.0,3,1488.989834
0.0,201,1489.19971
0.0,201,1489.403687
0.0,201,1489.608718
0.0,201,1489.823228
0.0,201,1490.034079
100.0,5,1490.041001
0.0,201,1490.247005
0.0,201,1490.47343
0.0,201,1490.70631
100.0,2,1490.7103
0.0,201,1490.918287
100.0,2,1490.920661
0.0,201,1491.12672
0.0,201,1491.332886
0.0,201,1491.543263
0.0,201,1491.778993
0.0,201,1492.008025
100.0,5,1492.013191
100.0,3,1492.019692
0.0,201,1492.226101
100.0,3,1492.229563
100.0,1,1492.230579
0.0,201,1492.445577
0.0,201,1492.672128
0.0,201,1492.896275
0.0,201,1493.125855
0.0,201,1493.316021
100.0,3,1493.320233
0.0,201,1493.511723
100.0,3,1493.515565
